fold,author,label,post_index,caption,image_path,text_mask,image_mask,valid_for_similarity,clip_similarity,alignment_group,text_probability,text_prediction,text_error_type,multimodal_probability,multimodal_prediction,multimodal_error_type,delta_p
2,ineichashitsu,1,30,"罪之問·獄炎 稀疏的星之碎屑點綴於玄穹,篝火在某座大廈的天台上顯得格外耀眼。 火花隨風飄散幾聲斷續而連貫的慘叫,帶著某種固定的節律。 「害人的惡魔,終於被我們遞住了,哈哈哈哈!」一個國字面蓄著絡腮短鬍的青年男子,猙獰滿臉,揮舞長鞭,掄起的手有一定的節奏彷彿濕婆跳起滅世之舞重重地打在面前留著厚長鬍子的男人,男人的身體不斷增現腥紅的血痕。 凌虐在天台的各處發生。短鬍子幫派的人也帶上自己的小孩,培養他們對異教徒的仇恨。 一段時間後,他們命小孩在篝火旁堆積柴薪,像是要搭建一座沖天而去的火塔。 他們把綁著人的木製鎖具,斜側架著在中央火塔旁。鐵製的拷鐐不斷加熱,一陣奇異的肉香混在了屢屢飄來的慘叫。 「我就想看看,你們這些惡魔是不是不怕火燒。」說完眾人都在哈哈大笑。 被搜出的傳呼機的響聲劃破長空,眾人圍上查看時,爆炸了。瞬間的熱力把他們的皮膚燒得焦脆,濃厚的焦燶氣味壓過一切。 硝煙慢慢散開,小孩子的嚎哭與成年人的受折磨慘叫混成交響樂。有些小孩因還在搬運而略為遠離爆炸,或炸飛了手,或炸飛了腳。 「為了祂!」其中一個雙腿被炸斷的小孩匍匐前行至火塔前,艱辛地把手中的長木點燃。一根又一根地堆放,試圖把火焰引至被銬著的男人上,但還沒成功便已氣絕。 突然,又有一句「為了祂!」,只見火焰越來越濃。男人們只能眼睜睜看著一切發生。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3470611949426657647_37601116967.jpg,1,1,True,0.23066969215869904,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,31,"象神(二) 「如果他們沒有宗教,他們的人生或許馬上就要崩潰,」歌雯說。剛才她經過博物館三樓的那個灰暗角落,覷見那幅大型唐卡時,胸口湧上一股一發即隱的激情,馬上又回歸平淡,彷彿一雙榫卯無聲無息地嵌在一起。她是三人裡面第一個駐足凝視象神唐卡的人。關於宗教,她其實更愛探討輪迴觀和靈魂,任何宗教的每一位神祇她都不甚了了,有時要記也不記得清楚。她活了廿幾年,其實幾個月前才知道日本的太陽神是位女性神。她為甚麼對象神有興趣呢?或許她是個護士,生離死別看得太多──不,看到的絕大多數是病的進來醫好就走。很平淡。她想到,可能這一世就要這麼平淡地結束。 象神。畸胎。象神。 她想到有時候她要接生,自己會期待迎接一個畸胎嗎?──有些動物出生後把第一眼看到的生物為母親。她想,如果人類也是這樣就好了。我也可以有一個畸胎兒子。他會把我視為媽媽嗎?她喝一口香檳。她嗜甜,特意點了甜度較高的,邊喝邊享受著維港的迷人景色,濃濃的甜意催生出一點擺脫平淡的希望。 「因果倒轉了。他們實在太苦了,我覺得出現宗教是必然,」天娜說。她其實沒有想過宗教出現之必然或偶然,只是喜歡挑出別人的思想誤區,加以反駁。她也沒有甚麼推論和證據,只是她時常無意識地覺得反駁他人可以突顯自己思想獨立與自由──和智慧。 意見的分歧──有時候是她故意製造的,令她覺得自己有思考。因此她愛城市生活。城市生活的庸俗讓她時常感到自己遺世獨立的優越。於是,別人飲波爾多紅酒時,她偏要喝新潟越乃寒梅的大吟釀。她愛醉。醉了才可以逃離虛幻世界,回去她那踏實的世界。 她深信雪山女神對兒子的命令是性暗示。 懷孕期間她怎麼解決生理需要?哪有丈夫在妻子臨盆時出遠門?啊,可能她像《封神演義》哪吒的母親,懷胎三年,不知產期吧。三年!居然忍了三年。甘尼許是神之子,生長速度之快也是預料之外,竟成了個英姿颯颯的年輕人!雪山女神想必不是吃素的。母親洗澡,當然不准讓入進入啊,為甚麼還要特意命令呢?這叫作欲拒還迎──吧? 他倆曾經交合。她確信著。 濕婆回來的時機太巧合了,這不合理。固然不可以排除意外的可能性,但她認為雪山女神肯定知道濕婆的歸期,故意在門後蟄伏偷窺,看他們撕殺──爭風呷醋。 偷窺。 她為在腦內暗自篡改宗教故事感受到一點冒瀆的刺激。她不覺得為故事添油加醋的自己是個編劇或填詞人,反而是個躲在雪山女神背後的角色,正目擊一切想目擊到的事情一樣。但她不是隱形人!隱形就不浪漫了。她是確確實實、有血有肉的人物,匿在雪山女神背後,時刻警覺,警覺周圍的眼睛。 她抵受不了的不是偷窺的快感,而是那怕被揭發正在偷窺的顫慄,那如臨深淵的刺激。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3477690067568243111_37601116967.jpg,1,1,True,0.2444208562374115,Medium,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,32,"傲慢 友人把一件綠豆軍艦放進嘴裡,並把另一件放到我的碟子上。 那是她擅自在平板上加點的。在我一面驚呆的表情下她補充道:「這是最近大熱的品項,」她瞄了一眼我的碟子說:「鮟鱇魚肝的風潮已經過去。」 我回想社交媒體上曾彈出來的食評,說是綠豆的微苦與嘴嚼後的豆蓉質感營造成的虛無,把米飯的香甜增幅成一種革命性的味道。 但我對它的感覺是沒有,如同它的味道。「據我所知,日本吃鮟鱇魚算是種傳統。我也沒聽過日本有綠豆造成的壽司軍艦,納豆倒有......」 「好吃!」她頓了頓說:「也不用萬事萬物都追源溯本吧?只要我們喜歡,管它甚麼來源?」 「那你......形容一下?」 「這是一種新的壽司體驗,我從來沒有吃過這麼好吃的米飯。我不懂用你那些甚麼『甜中帶甘』『酸苦與香甜的衝擊』『轟鳴的交響樂』那些字眼。總之比起同類店舖它更好吃。」 「你還在其他店吃過?」 她點點頭。 「如今的男人太膚淺了,出來約會連電影都不看。」我懷疑這壽司真的有難以名狀的魔力,可以使味覺擴散到腦部。終於炸出了她今天約我吃飯的原因。 「最近認識了人?沒聽你提起。」 「也不是,認識很久了。中學就認識的,所以才更受不了。」看到我疑惑的眼神,她補充道:「就是認識很久......才想不到他如此久缺風情啊!如果是剛認識的外人,反倒不會有這麼期待。」說完後噘噘嘴。 「那可能他不喜歡看電影?也可以去做其他浪漫的事,去博物館?去唱歌?」 「不是,我們以前也看過電影。中學的時候。一群同學隔三差五去看,甚麼都看。」 「你以為這是你們的共同興趣?」 「是的,但似乎進入社會後,已經不復存在。昨天我見完他後,我忽視覺得他失去了所有的靈氣。」她慢慢嘴嚼完風乾火腿壽司後再說:「我不懂為什麼他不再看電影,其實看電影時也不必理會看的是甚麼,享受的應該是進入戲院的紛圍。」 「那......反過來說,不就是他根本不享受?」 「怎麼可能,以前我們看很多的,也很多討論。」 「那些討論有涉及到電影的本質嗎?即是劇情的深廣、敘事的結構、邏輯的通順、人物的塑造與藝術的質感之類......」 「我就說了這些東西我不懂,也沒用啊,就是一種主觀的喜好罷了。它們並沒有客觀的標準與價值,我們喜歡不喜歡,不就結了?何況,你也知道我跟你不一樣,不看那些文藝電影的。對了,你怎麼還不吃上那綠豆軍艦?」 「因為我不喜歡啊。」我在心裡道,然後把那件壽司放進嘴裡。嗯,果然非常難吃,就像兩樣毫不相干的東西放到一起一樣,我難以想像這種東西居然還有人花錢去吃。 「覺得怎樣?」 「我覺得......它應該加上一些甘口黏稠一點的醬油、或者加點薑末。雖然我不是壽司專家,但搞不好加點柚子醋也能帶出點鮮味。就會更好吧。」 「你這個人真的很古板耶。所以這麼多年了,只有我才做你的朋友呢。」 我把一件間八吃下,再把那件鮟鱇魚肝軍艦吃下。沉浸在傳統的樸實帶來的感動,沒有再回應。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3493046487960433698_37601116967.jpg,1,1,True,0.1826850175857544,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,33,"象神(三) 「我好奇的是,你竟然被那幅唐卡吸引,還看了那麼久。那個角落啊,連燈也不是全開的,好似知道沒有人有興趣,乾脆關燈,節省電費。真是倒楣,這麼盛大的展覽,剛好碰著這個疫情──你喜歡那唐卡嗎?」天娜打量著歌雯說,露出一副期待的模樣,但她期待的不是答案,而是答案後自己反駁的演講。她又喝了一口大吟釀,絲毫沒有感受到日本酒的濃郁。 「不是不是,沒有甚麼喜不喜歡,就覺得它特別,有種攝人的力量。」歌雯本來想繼續說:幻想一下,假如你剛生下兒子,長著四隻手,如果你毫不猶豫地愛他──如果,他馬上就長得像成人一樣強壯,身為母親,你仍然繼續愛他,當他從一具屍體復活成象頭的怪物,你還把視他為兒子──「我感受到一種愛的力量。」她把整段話省略成一小句。或許不是她省略,而是最後一句衝口而出。 「愛?」天娜發出疑問,搶先發言。「沒錯,沒錯!難怪我們能做朋友。愛,我也這麼想。哈哈!」坐在歌雯的對面的她不自覺地微微俯前了頭,她主動與歌雯乾杯,一口乾了剩餘的酒。 「在一個愛狗組織的辦公室──領養中心──有人看到一隻瑟縮在角落的唐狗一樣,牠確實沒甚麼毛病──否則他肯定不要的,牠外表看起來也正常的,可是一直乏人問津。牠不可愛啊,但有點可憐,或叫作......有性格吧?那個人最後決定領養這隻狗。──但我沒有說那領養的人是你,儘管以你性格,你肯定會可憐那些沒人愛、沒人要的小動物。」說罷,子宏無法隱藏那陰險的微笑,雖然沒有發出任何笑聲。他沒有惡意──也沒有善意。他嚐了一口紅酒,頓時覺得舌頭和喉嚨有點難受,一股噁心的血腥味道飄到鼻裡。畢竟是廉價貨。他的嗅覺把他帶到濕婆將兒子的頭顱斬下的一幕。 他好奇,濕婆拿甚麼來砍? 刀?劍?斧頭?一擊斃命?還是斬多過一刀?萬一不夠鋒利── 他想一睹那個切口。好想看。他想。他想看那完美的切口,會否像奇異果的橫切面一樣,置中的白色圓形部分是頸骨,周圍綠色的果肉就是紅色的人肉。 好美。 他腦海產生了一個奇怪的念頭: 買一個奇異果、幾款紅色的顏料──但紅色有很多種,試試多買幾種。 把奇異果一刀切開──一刀過,多於一刀就不完美。 挑起果肉,留下中間白色的部分。 注入紅色顏料。 但紅色有很多種,他貧乏的詞彙裡,說不出「深紅」、「淺紅」、「鮮紅」以外的紅。他腦裡投射出一種詭異的紅色,但缺乏那個名詞。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3497363562325547973_37601116967.jpg,1,1,True,0.21604162454605103,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,34,"常識 「大師,很高興認識你。」她的第一句話,讓我受寵若驚——居然有人這麼稱呼我。 來者有禮地說道,舒服的妝容令我好感大增。有些人的臉不醜卻讓人喜歡不來,我後來想,大概是化妝的問題? 「我們有話直說。我的公司最近與開發商洽談了個計劃,希望在H城打造一個以溫泉為核心的生活概念城⋯⋯」 那些創意只能說是舊瓶新酒,是連老生常談的老生講出來也會臉紅的話題了。 「⋯⋯但我們提交了幾版的計劃書,都被政府退回。多方打聽下,是說質疑我們團隊的藝術能力,認為我們不夠專業。因此,我打聽後知道,你是山岡老師的至交,所以想請你出任這趟項目的顧問。」 既然都托出重人的名字了,我也不好意思拒絕。我語音輕柔得近乎沒有反應般回覆了句「好」,並且報以職業性微笑。 然後她向我說了一連串要求。 我報之一個職業的微笑,連聲說好,還給面前的美女講出幾個例子——箱根、北海道也有類似的項目可以借鑑。看著她空洞而帶笑的眼神,估計算是比較滿意?我最後跟她說:「在這個時代,很難得你們如此有魄力選取一個具有人文關懷的議題作開發主題。」 我深感榮幸,真的。我一直思考傳統在現代的去留問題,能多做一步,不管怎樣也是好的。 在提交作品的那天,啟發自阿芙蘿黛提的誕生,但為了文化續存,我自然把傳統融入其中——換成天宇受賣命。取象的是她為了引出天照大神而在天之岩屋跳舞的情景。 社長帶來了她幾位員工來參觀。我看到她們驚訝地交頭接耳,該是震驚於在她們的要求下我仍能提交這樣出色的作品吧? 「大師,這個暴露的舞女......恐怕不太合適。畢竟我們的溫泉計劃是面向家庭客戶......」 思緒回到約見的那天。她在我面前笑意盈盈說:我們希望打造一個融入傳統文化,宏揚H城的開發概念。我們需要你雕刻一個對國家很重要的神袛,不過你懂的,我們希望給民眾新鮮感,但又不希望太冷門。當然,這個神要對國家有重大貢獻。最後的最後,這個神的成份與意義要完全沒有問題,不能有甚麼背叛、墮落的事情,即是不能像西方那個地獄之主那樣。這方面我們不是專家,絕對會信任大師你的眼光。不過,很抱歉,時間只有兩星期,希望你看在山岡老師的面子幫幫我。 她幾位手下的意見輕飄飄地在耳邊把我拉回現場: 「她的衣著......袒胸露臂,可能會引起家長的反感。」 「跳舞這個活動太特定,不好配合宣傳。」 「我覺得她的衣服過於傳統,現代服飾沒有多大對應的元素,也會影響日後的銷售推廣......」 「我是覺得她的面容太過莊嚴啦,不現代,也讓人感到難以親近。」 大師......希望你改一改。再給你一星期時間。 我再次報上職業性的微笑說了聲「好」。 再次來臨的時候,滿地的碎石使她們再次流露出震驚的神色。 她們看到我把宇受賣只削剩身軀的部份,並且改雕出一件普通的衣服,參照了現代藝術的擺放方式側放著。莊嚴的面相、帶有傳統衣飾的手和腳都被砍去。 我說:「我那天聽到你的團隊講的意見了,這就是按照你們所有的要求修訂出的成品。」 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3511744559144829588_37601116967.jpg,1,1,True,0.24134095013141632,Medium,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,35,"象神(四) 歌雯只覺少許尷尬,但沒有受屈辱。她又匆忙喝了兩口酒,以飾掩可能因尷尬而造成的臉紅。她有時很喜歡聽這類說教和弦外之音,覺得自己被看穿的時候很赤裸,她享受向他們展示赤裸,不是其他人。她私底下與天娜的交情較深,經常聽天娜自詡浪漫。 譬如三個月前,天娜毫無預兆下獨自到尼泊爾,參加當地名不經傳的旅行團登山,於某天早晨在山間的雲霧上與私人導遊在濕潤冰冷的土地上做愛,就在雲海化為濃霧將兩人包圍的一剎她到達了高潮。完事後他們繼續登山之旅,途中,一隻狐狸在遠處掠過,同時,遠方的山峰傳來雪崩的呼嘯。 「之後呢?」歌雯那時聽完故事後天真地問。 「沒有再聯絡。山上和城市簡直是天淵之別。下山了,周圍都是塵。他變成一個凡夫俗子,跟雲層上的他是兩個世界的人。我覺得在這裡做愛一點也不浪漫。」天娜說。 不浪漫。歌雯在心裡重複這三個字,彷彿觸動到她內心一塊未曾被踏足的區域。 ...... 三人各自點了一份主食,時而若無其事地眺望窗外。他們沒有繼續交談下去。 他們互不知道對方同樣想著象神的故事。 三人在原地分別。 ...... 「不停站列車即將駛經本站,乘客請勿超越黃線。」對面月臺的廣播傳到子宏的耳內。正當以英文廣播著同樣的訊息時,他的視線突然從手機屏幕中挪起,目光攫住對面一個年輕男子。那列車在不遠處傳來隆隆聲響。男子在黃線後側身望著列車的燈光靠近靠近,將要來駛到中間的月臺時,他飛身一躍,於著地一刻被列車輾過,迸發出一下咔隆的聲音,列車聲馬上又蓋過了一切聲音,血漿飛濺到眼下的路軌和石頭上,一條腿飛到對面月臺下。 子宏呼吸變得急促,心跳隨之躍動。他跪了下來,以顫抖的雙手握著手機,打開相機,手震使他的相機無法對焦,他勉強地嘗試將激動的身體冷靜下來,對著那斷肢拍照。他按住中間的按鈕變成連拍,捕捉那切割口。 甘尼許。他想起了。 他想起了濕婆一刀劈下甘尼許的頭的情景。 一刀。 好想看切口。他想。 好想看。 好想看好想看好想看好想看好想看好想看好想看好想看好想看好想看好想看好想看好想看好想看好想看。 他早就汗流浹背,感到一陣暈眩和窒息。 他要去買奇異果。 ...... 凌晨,子宏因肚餓而從睡夢中醒來。在他吃那簡易調理的肉醬意粉時扭開電視,新聞正報道數小時前一名男子在某車站跳軌自殺,當場死亡: 他只是慣性打開電視,製造一些聲音。他連那肉醬意粉的味道如何也沒有太大印象。他沒有灑芝士粉。在外食意粉,他在意意粉的口感和硬度,在家比較隨便,充飢的劣食,不強求甚麼。 在他正好吃完時,新聞又重播那段自殺的新聞。 他依舊沒有理會。他不帶任何表情地凝視著那隻只剩下橙色肉醬痕跡的碟。不知怎的,那橙色痕跡勾勒出一個花紋,他觸電一般愣住了,彷彿自誕生以前在某個宇宙某個世界的哪年哪日裡確實夢見過這個花紋,經歷前前世與前世的記憶,來到這一秒鐘復活。他記得他看過這花紋。 他拿起那剛用完的金屬叉,不斷在碟上刮,使勁地刮。那金屬叉刮在瓷碟上的聲音蓋過了新聞主播字正腔圓的報道。 (未完待續......) __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3515578179837043731_37601116967.jpg,1,1,True,0.2028534710407257,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,36,"異談‧家族‧流沙老爺 時針剛步過了6字,鹹鹹的熟鮭魚肉帶著微甜在齒縫間上下跳躍。這是咆哮奶奶昨晚在便利店的福利時間下搶回來的。 經濟不景持續了很多年,幾人都工作不足。這個殘破的老家現在還能每個月持續把樓貸續上便已經需要感恩了。 我爸‧乳化老爺嘶啞的喊叫從廚房傳出——由於牙齒脫落甚多,家裡早已習慣了他的啊啊叫。 這是他早幾年努力吃牛油與芝士的結果。我才驚覺食物真的會改變人的身體構造。越咀嚼,越軟綿,最後雪白的牙齒變得奶黃,有幾顆還在睡夢時掉到喉嚨,早上起床時只感到一陣鹹味,便順口吞到胃袋。 「你好歹努力說幾個字啊。」為了不想只聽到他的叫聲,我早幾年還把家裡的牆壁都換成透明的大片玻璃,方便看他口型,反正家小得沒幾個地方要換——連廁所的牆都換掉,免得他摔到而不知道。他洗澡時會唱歌,自牙齒化成乳製品後,有時在沖浴時就已經把牙齒洗走了。如今已聽不出是歌詞還是喊叫。 今天,老爺的叫聲特別淒厲。我放下遊戲控制器到廚房看看。才探腳進去,一陣陣沙礫不斷擁向腳邊。 只見乳化老爺奮力揮動右腳,如在遊樂場不斷向襲來的棒球揮舞手中的球棒——越揮動,流沙堆疊在腳上的體積便越高。現在已經堆成一個沙丘,正在吞食我的腳。 我趕緊按住他的腳,卻沒想到把他整隻腳掌都按到地上化成沙了。原來沙礫是他的腿流化出來的。 他一邊哭叫一邊揮著右腳,恐慌的他根本沒發現越動得厲害,越快把腳分解得更快。不論我怎麼阻止都不成,最後,我只好把他打暈。 這的確暫停了他的揮動,但也暫停了他的生命。 在他昏睡期間,我把他抱到睡床上,用膠袋與繃帶在其大腿包紮固定。說是包紮也不過是像接枝樹木般在外圍包起來而已,因為只要稍微碰到斷開的部份,便會化成流沙。 他的整個小腿和腳掌都流成一地,在廚房的地板上。用了兩小時吸塵機才勉強把它們(還是它?)吸起,裝進龕裡,好讓他醒來時可以欣賞自己的腳的新形態。 後來我調查之後,才知道他因為咬不動凍到像石頭般硬的芝士,而生氣地吸食廚櫃中的砂糖,每天把一羹羹砂糖倒到自己的喉嚨裡。 他的身體享受著那種上癮的味道。 現在,我爸不叫乳化老爺,而是流沙老爺。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3520682548517653639_37601116967.jpg,1,1,True,0.21745392680168152,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,37,"鈴 每當精神焦燥起來,如果我記得的話,就會取出那一個金屬製的銀鈴,提起那木製圓端的棒,輕輕一敲,迸發出清脆、響亮的「叮」的聲,讓那悠長的鈴聲在空氣中飄蕩。 我的心得到安寧。 初冬,窗外的風吹得漸烈,樹葉窸窣的聲音,彷彿植物都要在磨擦取暖一般。 光從風聲、樹葉聲、鈴聲,就可以想像出一個灰色的、寧靜的枯山水庭園。唯從有聲的景物,得到無聲的安寧。周圍的樹葉不會綻放櫻花,秋天也不會變紅或橙,結不出果實。現在還是綠色,但很快就會褪色、變黃,成了棕色。這樣也好,萬一變紅,就使我聯想到熱鬧,熱鬧的顏色,就盛開了嘈吵。 我懷疑,是我銀色的鈴使樹不會開花結果。 這是一個極簡主義者的幻想。極簡主義者想像自己是孤獨的,而且那是一種宿命式的孤獨,亦即在世界添上一點顏色,就會被視為罪過。深冬,別人在家擺一棵聖誕樹,我視他不設實際,而我幻想自己在降雪的森林苦行...... 不過,那都是在我還是極簡主義者時候的幻想。 某日,在我精神焦燥的時候,又如常地敲響了銀色的鈴。那悠長的餘韻卻在我耳邊揮之不去。當我不去意識它的時候,鈴聲彷彿消失了,但當我刻意去意識它時,鈴聲卻一直都在。在相當寧靜的時候,就不去意識也聽到它的存在。 醫生說我得了耳鳴,但不嚴重,不妨礙生活,是年紀大了,身體的一些小問題而已。 我試圖作新的幻想與理解,譬如,當我獨自在降雪的森林苦行時,在一個大部分是白色,一部分是深綠色,小部分是棕色的世界,我也穿著了黑色、墨綠色、灰色的衣服,突然,旁邊跳出一隻金黃色的狐狸,露出一個動物的笑容。這樣的世界也不錯啊。 為了不使我的耳鳴惡化,我將銀色的鈴束之高閣。當我刻意去意識時,鈴的餘韻仍在奏起。 我沒有辦法,只好告別了極簡主義的生活。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3528401326042815051_37601116967.jpg,1,1,True,0.2154034525156021,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,38,"離婚 「你不是說會跟我離婚嗎?」 女人站上檯,拿起咪高峰說。 她冷靜、輕柔的語氣,並未能壓住喧囂的人聲。大家的經驗也差不多吧,那種有現場「咪架」的娛樂場所,總是喧聲大作。 她再清一清喉嚨,部份破音自咪高峰傳出。餐廳食客開始看向她。 她再一次說「我們不是說要離婚嗎?」 食客循著她堅定的視線看向坐在我旁邊的直樹君。 他是我的朋友。今天也跟著我們來吃飯。 他不知所措地看向我,我也同樣十分驚訝。 酒杯停在我們倆之間,沒有碰撞起來。 「不好意思,邀請你跟我們吃飯,沒想到我老婆又來開這麼大的玩笑。」我尷尬地賠笑。 「你平常經常聽我講我們有多恩愛吧?你也聽過我說她很愛開這些無聊的玩笑吧?你終於見識到了,哈哈!真苦了你剛巧擋在我面前了。」為了緩解尷尬,只好貶損一下老婆了,還在群眾的目光前把直樹的肩膀摟起來。 直樹君下意識把肩膀縮了起來,避開我的手。他用恐懼的眼神盯著我,使我的手也釘在原地。雖然帶給了周遭的人一些不必要的麻煩,但也沒必要為這件事如此害怕吧? 這時候,我注意到老婆的動作再次大了起來。她儲了一大口氣,隨後大聲說:「是你說要帶我離開這個沉悶的家庭。是你帶我去遊樂場的木馬轉圈圈。是你說我是你昏暗的黑暗中的一顆明珠。是你說那個女人已經跟你沒有愛。已經兩年了,為什麼你還不帶我離開這裡?藤本直樹。」 酒杯墜到地上粉碎前,直樹君已經急速奪門而去。 我看著店員掃走如星塵般碎裂的玻璃酒杯,我蹲到地上把手指按向那些碎星。 果然,碎片深深陷進指頭,就像打針般有種真實的刺痛。 我走上台,對抽泣的老婆說:「你還需要離婚嗎?」 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3550392934279770576_37601116967.jpg,1,1,True,0.21767453849315643,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,39,"糖果(上) 在和偶像獨處的三十秒,梅子沒想到這三十秒比平常的三十秒溜得要快許多:在照片上簽名、合照、送上一份小禮物──就被工作人員請她離開。她對那個當前正火熱的歌星說:「我會一直支持你!」對方不說話,只對她微笑,豎起姆指。 所以在往後的第二次三十秒時,梅子更會把握時間:簽名、合照──她都不要,選擇了聊天。 「我是上次送你糖果的那個人。」 「我認得你。」對方真誠地回答。 「好吃嗎?」 「非常好吃。」對方回答,又掛著真誠的笑容。 ──梅子徹底失望了。她的偶像在欺騙她的心意,而且是真誠地欺騙她。她知道他連一口也沒有吃過她親自調製的糖果。 她傷心欲絕。晚上,她吃了那些自製的糖果。 中毒死了。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3555398025470581520_37601116967.jpg,1,1,True,0.21402880549430847,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
2,ineichashitsu,1,40,"糖果(下) 在和偶像獨處的三十秒,梅子沒想到這三十秒比平常的三十秒溜得要快許多:在照片上簽名、合照、送上一份小禮物──就被工作人員請她離開。她對那個當前正火熱的歌星說:「我會一直支持你!」對方不說話,只對她微笑,豎起姆指。 所以在往後的第二次三十秒時,梅子更會把握時間:簽名、合照──她都不要,選擇了聊天。 「我是上次送你糖果的那個人。」 「我認得你。」對方真誠地回答。 「好吃嗎?」 「不好意思,我沒有吃啊。」對方回答,又掛著真誠的笑容。 ──梅子徹底失望了。她的偶像在糟蹋她的心意,而且是真誠地糟蹋她。他竟然連一口也沒有吃過她親自調製的糖果。 她傷心欲絕。晚上,她吃了那些自製的糖果。 中毒死了。 __ 圖•文 写真•文 Facebook讚好及跟蹤: フェイスブックをフォロー: Instagram追蹤: インスタグラムをフォロー: __",/mnt/d/時間序列/ContextVecNet_Instagram_filtered_new/positive/ineichashitsu/images/3557572513197172047_37601116967.jpg,1,1,True,0.1861390322446823,Low,0.8303112278403718,1,TP,0.8898350622640695,1,TP,0.059523834423697686
